2016-01-01:0100;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0200;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0300;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0400;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0500;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0600;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0700;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0800;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:0900;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:1000;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:1100;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:1200;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:1300;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:1400;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;1
2016-01-01:1500;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:1600;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:1700;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:1800;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:1900;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:2000;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:2100;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:2200;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:2300;UUID_24fdfab0-4102-4a20-babe-16e2b19229cc;0
2016-01-01:0000;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0100;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0200;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0300;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0400;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0500;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0600;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0700;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0800;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:0900;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:1000;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:1100;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:1200;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:1300;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:1400;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;1
2016-01-01:1500;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:1600;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:1700;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:1800;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:1900;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:2000;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:2100;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:2200;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:2300;UUID_36fdfba9-5d97-44ed-97bb-da0be140618c;0
2016-01-01:0000;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0100;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0200;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0300;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0400;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0500;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0600;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0700;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0800;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:0900;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:1000;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:1100;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:1200;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:1300;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:1400;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;1
2016-01-01:1500;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:1600;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:1700;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:1800;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:1900;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:2000;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:2100;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:2200;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:2300;UUID_8522c686-d341-4b63-a77f-5a868bbb6699;0
2016-01-01:0000;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0100;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0200;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0300;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0400;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0500;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0600;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0700;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0800;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:0900;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:1000;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:1100;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:1200;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:1300;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:1400;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;1
2016-01-01:1500;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:1600;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:1700;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:1800;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:1900;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:2000;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:2100;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:2200;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:2300;UUID_4b85af2d-928e-4fef-9867-33ab91c190b9;0
2016-01-01:0000;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0100;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0200;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0300;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0400;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0500;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0600;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0700;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0800;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:0900;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:1000;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:1100;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:1200;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:1300;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:1400;UUID_e1613967-7834-479b-9c51-500b0426a284;1
2016-01-01:1500;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:1600;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:1700;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:1800;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:1900;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:2000;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:2100;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:2200;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:2300;UUID_e1613967-7834-479b-9c51-500b0426a284;0
2016-01-01:0000;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0100;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0200;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0300;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0400;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0500;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0600;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0700;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0800;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:0900;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:1000;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:1100;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:1200;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:1300;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:1400;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;1
2016-01-01:1500;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:1600;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:1700;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:1800;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:1900;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:2000;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:2100;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:2200;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:2300;UUID_cb1b41fa-b798-450c-a95b-f19e1f71db31;0
2016-01-01:0000;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0100;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0200;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0300;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0400;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0500;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0600;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0700;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0800;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:0900;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:1000;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:1100;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:1200;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:1300;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:1400;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;1
2016-01-01:1500;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:1600;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:1700;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:1800;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:1900;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:2000;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:2100;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:2200;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:2300;UUID_c0e74ef6-a30d-49e6-a7de-c6fbb0bc709e;0
2016-01-01:0000;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0100;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0200;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0300;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0400;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0500;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0600;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0700;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0800;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:0900;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:1000;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:1100;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:1200;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:1300;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:1400;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;1
2016-01-01:1500;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:1600;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:1700;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:1800;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:1900;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:2000;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:2100;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:2200;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:2300;UUID_7bb2c11b-1f40-4c26-8c21-ec973b032579;0
2016-01-01:0000;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0100;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0200;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0300;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0400;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0500;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0600;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0700;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0800;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:0900;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:1000;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:1100;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:1200;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:1300;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:1400;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;1
2016-01-01:1500;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:1600;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:1700;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:1800;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:1900;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:2000;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:2100;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:2200;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:2300;UUID_231a6c31-6c10-4ad4-9a02-8f3248db61ce;0
2016-01-01:0000;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0100;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0200;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0300;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0400;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0500;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0600;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0700;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0800;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:0900;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:1000;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:1100;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:1200;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:1300;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:1400;UUID_8fe4e503-edf7-4607-95de-41bc84861557;1
2016-01-01:1500;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:1600;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:1700;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:1800;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:1900;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:2000;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:2100;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:2200;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:2300;UUID_8fe4e503-edf7-4607-95de-41bc84861557;0
2016-01-01:0000;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0100;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0200;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0300;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0400;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0500;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0600;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0700;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0800;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:0900;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:1000;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:1100;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:1200;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:1300;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:1400;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;1
2016-01-01:1500;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:1600;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:1700;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:1800;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:1900;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:2000;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:2100;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:2200;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:2300;UUID_ec2a77d4-f578-42cd-ba92-968b13125269;0
2016-01-01:0000;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0100;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0200;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0300;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0400;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0500;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0600;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0700;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:0800;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:0900;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:1000;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:1100;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:1200;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:1300;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:1400;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;1
2016-01-01:1500;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:1600;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:1700;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
2016-01-01:1800;UUID_d3995f7d-59bc-4b7c-b161-2be3aedd25f6;0
